Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2/27/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
East Asia & Pacific,EAS,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,34.73605468,35.3257569,35.81328814,38.55139736,41.27018937,43.95913988,46.63745115,49.30563769,50.79033067,52.30995377,53.80924662,55.31658237,56.81474912,58.15404715,59.51336736,60.87040209,62.22514001,63.59195278,64.27037884,64.94718797,65.61690813,66.28721935,66.95511744,67.46173364,67.96581986,68.47073919,68.97809893,69.48352907,69.60982793,69.73650764,69.86391803,69.98891348,70.11869198,70.4544132,70.78969661,71.12127639,71.46083218,71.79061538,72.35105804,72.91195212,73.47969878,74.05108874,74.63119641,75.00320859,75.37252646,75.73576042,76.09546926,76.45044524,76.76895103,77.08433309,77.39864899,77.7088505,78.02001119,78.38330721,78.74576427,79.10646589,79.46847874,79.82793752,,
East Asia & Pacific,EAS,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,45.01105804,45.60494421,46.08648275,48.55814795,51.01167609,53.43517787,55.85464728,58.26138204,59.70703063,61.19503989,62.66379158,64.14567952,65.62166625,66.6978141,67.7971733,68.89201397,69.97646582,71.07264416,71.76525682,72.45669934,73.14314007,73.83325652,74.52032261,74.97903881,75.43799541,75.89941903,76.36552483,76.83222779,77.14253251,77.45323339,77.76281763,78.0730462,78.38289008,78.68039091,78.9794461,79.27860854,79.58141343,79.88105865,80.22493237,80.56856605,80.91566037,81.26896003,81.62469323,82.035922,82.44694874,82.85633354,83.26564525,83.67379066,84.08242429,84.48825253,84.89251172,85.29321354,85.693955,85.98277511,86.27106454,86.55835671,86.84732665,87.13465813,,
East Asia & Pacific,EAS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.396405697,5.471164481,5.545253553,5.619571166,5.677623018,5.716043891,5.645717942,5.639848591,5.568985453,5.433208053,5.263827541,5.052297831,4.787644126,4.518743347,4.226250695,3.933121952,3.674585855,3.445366455,3.246553153,3.099313586,2.983761788,2.90647309,2.86695928,2.845425601,2.836305313,2.828534683,2.803047315,2.759234874,2.692569052,2.58831521,2.471901236,2.346213574,2.223626003,2.110944078,2.026840434,1.959260732,1.91614192,1.887927683,1.865542643,1.8532199,1.850592774,1.835640265,1.827932183,1.822761196,1.819949377,1.814965639,1.818350728,1.821131967,1.820310095,1.818401058,1.819649139,1.82263956,1.828716079,1.825113972,1.827716086,1.831081638,1.8296036,1.826154655,,
East Asia & Pacific,EAS,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,46.58841375,47.10265751,47.74508672,48.66573518,49.79350476,51.08582213,52.54721577,53.97971782,55.32626356,56.56401537,57.65458645,58.6381312,59.49743777,60.26498876,61.02586792,61.73517143,62.35872596,62.93127464,63.436521,63.90050763,64.28757181,64.68571362,65.06476754,65.37581613,65.69999417,65.98614963,66.2418702,66.45478335,66.59791839,66.74098952,66.84221206,66.95556168,67.04956924,67.1772335,67.34265832,67.50744463,67.77342775,68.04680014,68.32517772,68.6411894,68.97625035,69.3171172,69.6279211,69.93491276,70.22746092,70.47949132,70.75130857,70.99829925,71.22518918,71.4682737,71.68022495,71.90004892,72.16342305,72.42380141,72.68105351,72.93730038,73.17533657,73.40435663,,
East Asia & Pacific,EAS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,48.41589906,48.9441675,49.60789409,50.5735983,51.75893886,53.11545966,54.63641049,56.10940538,57.47091261,58.70042924,59.73985058,60.65657691,61.44844553,62.14424362,62.84398966,63.51471196,64.12508584,64.70935722,65.23399485,65.72782056,66.14415604,66.56421393,66.95963824,67.28236449,67.61493227,67.90408529,68.1723283,68.40965336,68.58177793,68.77215715,68.92754337,69.09735411,69.24523675,69.4172772,69.61721148,69.79630149,70.06449969,70.3257515,70.58485182,70.8551712,71.17191891,71.48171721,71.77476483,72.06752842,72.36114459,72.62462075,72.9216443,73.20093378,73.46989557,73.75912511,74.0129969,74.26595012,74.56212675,74.84821439,75.12517029,75.39255688,75.63562149,75.86574762,,
East Asia & Pacific,EAS,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,50.42552078,50.95997666,51.63662943,52.63911758,53.87268446,55.28525748,56.85802833,58.36426342,59.73502499,60.95190819,61.93405236,62.77841031,63.49713798,64.11429639,64.74564034,65.37239089,65.96606318,66.5606245,67.10616289,67.63210469,68.07986854,68.5255881,68.94104252,69.27812039,69.62151282,69.916503,70.20101233,70.46994853,70.68171314,70.93299615,71.15658239,71.39693218,71.61353405,71.84087169,72.08569735,72.2838968,72.55650197,72.80256868,73.03817452,73.25392237,73.54461209,73.81362365,74.08285546,74.35634028,74.64998842,74.92691168,75.25374451,75.57290551,75.89270118,76.23702819,76.54005442,76.83011552,77.16203128,77.47501809,77.76872031,78.04295498,78.2840977,78.50713348,,
East Asia & Pacific,EAS,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.4,,,,,,,,,,33.8,,,,,,,,,,19.6,,,,,15.4,,,13.5,
East Asia & Pacific,EAS,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.3,42.5,41.5,40.4,39.3,38,36.8,35.5,34.2,32.9,31.4,29.9,28.3,26.7,25.3,23.7,22.4,21.2,20.2,19,18.1,17.2,16.3,15.6,14.8,14.2,13.5,13,12.5,
East Asia & Pacific,EAS,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,28.8,,,,,,,,,,16.5,,,,,12.9,,,11.3,
East Asia & Pacific,EAS,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.7303089,,,,,,,,,,75.23641663,,,,,,,,,,,,,,75.73974668,,,,,
East Asia & Pacific,EAS,"Contraceptive prevalence, modern methods (% of women ages 15-49)",SP.DYN.CONM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.39924849,,,,,,,,,,74.45188606,,,,,,,,,,,,,,70.81883142,,,,,
East Asia & Pacific,EAS,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,21.02304038,13.71129775,10.96147125,10.82551808,11.6355747,10.29479509,9.757980182,9.411132631,9.209514446,9.011742049,8.670208498,8.388926123,8.501755753,8.157455223,8.281001259,8.214018933,8.110012504,7.767734648,7.293240824,7.165630996,7.200787122,7.102714751,7.173329897,7.311438377,7.182389638,7.099170316,7.106551432,7.017562405,6.908776173,6.805898751,6.873392231,6.861934978,6.813820963,6.79946853,6.697166728,6.752794572,6.716101102,6.688082616,6.687054152,6.677362144,6.657018988,6.631673134,6.63963724,6.640931982,6.617005564,6.686979794,6.851832878,6.925233526,7.013200472,7.007769735,7.040006294,7.075334547,7.083431293,7.086606347,7.088940275,7.071541191,7.078628637,7.114242547,,
East Asia & Pacific,EAS,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,26.29963674,24.48528206,36.37136874,40.27221184,37.49483137,36.62939073,34.31012964,33.93342278,34.79927311,33.68607711,33.15522578,31.27837529,30.4831572,29.1570626,26.88636484,25.4140965,23.220924,22.40423774,21.76299856,21.40877451,21.5000498,23.06384655,23.77801885,22.27531983,21.87875754,22.39345575,23.03664913,23.43773805,22.70416396,22.01647156,21.56816127,20.58406757,19.57240388,19.28393314,18.91294574,18.36472969,18.11516496,17.70958071,16.97908896,16.24871133,15.83183809,15.30363858,14.90211496,14.56641452,14.40527552,14.3943871,14.18254147,14.17166207,14.13695639,14.05763184,13.86651699,13.83565814,13.8939707,13.7597776,13.85939304,13.60149588,14.02034078,13.58292825,,
East Asia & Pacific,EAS,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,432.2103221,427.5790556,424.0275369,398.3735373,373.4244692,348.7305281,323.8585847,299.0150448,288.5728965,278.004292,266.9957684,255.7357185,245.1395901,236.9534901,228.4660231,220.1049435,211.6479736,203.1794659,199.4976673,195.8695639,192.421463,188.9609674,185.4853325,182.7045042,179.5027766,176.2320426,173.1097704,169.9361862,169.8680211,169.5873204,169.3715763,169.2026411,169.1214997,168.0535272,166.9150931,166.0966832,164.8977662,163.8798947,161.1634822,158.2878822,155.0451944,151.9025671,148.674632,147.4753512,146.0975109,144.9905792,143.6543933,142.4612688,140.7508739,139.1126155,137.4165043,135.9479513,134.0192011,132.0314557,130.1776323,128.7061597,126.7731428,127.7896406,,
East Asia & Pacific,EAS,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,338.8082742,334.851809,331.9420321,314.8974138,298.3783043,282.2467282,265.8307048,249.5932387,238.2773893,226.6649929,214.4503396,202.4379587,190.8758715,184.5255939,177.9933712,171.4057252,164.8164219,158.1663536,154.3382698,150.4840476,146.8710292,143.028639,139.3599629,136.26829,133.0926801,130.0020696,126.7715321,123.6243051,122.1286659,120.5852847,119.0180403,117.5355457,116.0469412,114.6103733,113.1252824,111.8826393,110.3146775,108.874067,107.5718999,106.2549511,104.7933224,103.3078491,101.7909513,100.1105779,98.4767153,96.83398259,95.15802221,93.50371236,91.44596799,89.42617039,87.41287558,85.67985896,83.45374795,82.0155033,80.6688523,79.83276353,78.40480813,79.03631877,,
East Asia & Pacific,EAS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,66.00817487,64.89862967,63.83643454,61.96812259,60.20532155,58.58134986,57.03851363,55.56032196,52.51189646,49.36424594,46.25846223,43.20383548,40.28777563,38.8647818,37.40287786,35.81777865,34.06902155,32.14447162,31.59870399,31.00880989,30.43999353,29.84410187,29.26501156,29.67616963,30.17291125,30.73208198,31.31800156,31.91123225,30.35133597,28.86467767,27.45861742,26.15742552,24.94833717,24.39319176,23.80835044,23.14815341,22.32695275,21.45355152,21.28853181,21.0185421,20.61982526,20.08783605,19.41700125,18.8306497,18.39949846,18.19015037,18.09036746,18.22276204,18.82970676,19.49346934,20.07211404,20.58808173,20.95573975,20.91159052,20.83737778,20.79272915,20.7301823,20.66823116,,
East Asia & Pacific,EAS,Vitamin A supplementation coverage rate (% of children ages 6-59 months),SN.ITK.VITA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,Consumption of iodized salt (% of households),SN.ITK.SALT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.96233166,,,,,,,,,
East Asia & Pacific,EAS,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.47334044,16.26709341,15.98542685,15.71839416,15.46960246,15.11401801,14.6225083,14.03736503,13.28902656,12.40500405,11.61055992,10.78769086,10.22618034,9.672762812,9.213743159,8.893384053,8.740495138,8.649645234,,
East Asia & Pacific,EAS,International migrant stock (% of population),SM.POP.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.638764394,,,,,0.695637334,,,,,0.774086041,,,,,0.88699279,,,,,1.047224485,,,,,1.131733541,,,,
East Asia & Pacific,EAS,"International migrant stock, total",SM.POP.TOTL,8810669,,,,,9065287,,,,,9747795,,,,,9777213,,,,,10464877,,,,,10905673,,,,,11562099,,,,,13375683,,,,,15674381,,,,,18768866,,,,,22841512,,,,,25557256,,,,
East Asia & Pacific,EAS,Refugee population by country or territory of origin,SM.POP.REFG.OR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694681,712100,976767,1013141,930793,933113,891211,870911,839599,926669,849553,792516,785154,708212,711496,728234,806637,726549,742468,977491,988066,989763,990937,1032025,1045206,1018526,1066621,1736293,1729157,
East Asia & Pacific,EAS,Refugee population by country or territory of asylum,SM.POP.REFG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571488,510678,475815,490258,476334,519923,528467,566111,584455,703247,664108,618883,579665,515361,528773,538676,562099,499271,489525,514077,519221,517098,521925,587080,585985,562148,582376,605662,631176,
East Asia & Pacific,EAS,Net migration,SM.POP.NETM,,,-480262,,,,,1538131,,,,,18646,,,,,-722799,,,,,556267,,,,,701831,,,,,-1848218,,,,,1532,,,,,-4235381,,,,,-4415849,,,,,-1337907,,,,,-2057249,,
East Asia & Pacific,EAS,"Children in employment, wage workers (% of children in employment, ages 7-14)",SL.WAG.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,"Children in employment, wage workers, male (% of male children in employment, ages 7-14)",SL.WAG.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,"Children in employment, wage workers, female (% of female children in employment, ages 7-14)",SL.WAG.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.472108441,2.466692374,2.757082135,2.925414744,3.017895444,3.128640642,3.256887688,3.528366155,3.697518772,3.598731434,3.972554631,4.247188801,4.500633965,4.435461658,4.458699981,4.321497976,4.254026654,4.396629199,4.454440997,4.215044251,4.108580954,4.08161867,4.060260684,4.019364474,4.061982121,3.966466253,3.869609884,3.868119814,3.871915372
East Asia & Pacific,EAS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.614946162,2.627764526,2.609628458,2.870571618,3.030768619,3.109708041,3.216172439,3.366727643,3.697221605,3.78469829,3.715760203,3.89131144,4.418124359,4.388353318,4.328472699,4.446234892,4.318425293,4.244625728,4.339219811,4.280980664,4.010638874,3.953647341,3.880240172,3.804789162,3.909222513,,,3.7097298,3.609409118,
East Asia & Pacific,EAS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.623181715,2.649088802,2.946959076,3.112341355,3.198746199,3.317530701,3.451480692,3.777574242,3.966622965,3.856986227,4.205673538,4.526653414,4.769043096,4.688003997,4.707972766,4.588730986,4.491563819,4.70331587,4.79322576,4.518746122,4.42206762,4.398125428,4.395747217,4.351064146,4.390355625,4.309898374,4.185749908,4.177574638,4.181888269
East Asia & Pacific,EAS,Net primary income (Net income from abroad) (current US$),NY.GSR.NFCY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.99560255,34.42225736,33.585304,31.84987483,32.15167385,31.89602665,31.99529978,33.43225483,35.04678048,35.21744356,36.43466643,37.5412842,37.30980783,35.68809829,36.90882759,35.89181135,35.30390297,35.01539422,35.43071362,35.34968432,34.93643901,35.75893561,35.47324052,
East Asia & Pacific,EAS,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.53272017,32.63342007,32.11903814,30.53861154,30.81892379,30.10594453,29.88282206,30.77233147,32.01918896,32.55573889,34.03298803,35.76556401,36.09444216,35.07510514,36.61007582,36.31093895,36.18546021,37.06397244,37.95361463,37.96812186,37.21832139,38.2626743,38.33966186,
East Asia & Pacific,EAS,Gross savings (current LCU),NY.GNS.ICTR.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,Gross savings (current US$),NY.GNS.ICTR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,"GNI per capita, PPP (constant 2011 international $)",NY.GNP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6008.794307,6305.981548,6531.250945,6551.318675,6781.403118,7139.137991,7344.353895,7659.462372,8047.858294,8523.406264,8985.58289,9625.607804,10405.41318,10867.58071,11117.68434,11960.46977,12577.00901,13237.27671,13859.49948,14555.94576,15148.35141,15785.82202,16539.53476,17344.58108,
East Asia & Pacific,EAS,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3184.397817,3425.765141,3648.910071,3892.403301,4182.055536,4476.986023,4795.249621,5051.812757,5039.646499,5268.660081,5687.35657,5997.697609,6377.596056,6800.264832,7386.191382,8006.775378,8830.319835,9791.594153,10433.60219,10784.89048,11714.76576,12577.00901,13482.64375,14384.76248,15333.98239,16150.23708,17015.48782,18134.90042,19320.36421,
East Asia & Pacific,EAS,GNI per capita (constant LCU),NY.GNP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.854434414,2.378359689,-0.568864501,2.071411571,4.147342178,1.740933783,2.664543146,3.57660497,4.500185296,3.985196669,5.171887926,5.954494385,2.616657741,0.14628283,6.331034245,3.741184492,4.173235546,3.994570729,3.862764144,3.303313497,3.181472146,4.022095064,,
East Asia & Pacific,EAS,GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4789.63127,4974.244466,5092.549891,5063.580182,5168.467768,5382.821812,5476.533175,5622.457765,5823.550869,6085.621449,6328.145432,6655.430021,7051.727228,7236.246795,7246.832181,7705.631608,7993.913503,8327.518343,8660.166953,8994.688777,9291.811545,9587.427942,9973.043408,,
East Asia & Pacific,EAS,GNI per capita (current LCU),NY.GNP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,142.7197736,156.1361312,174.731222,193.5002558,212.7603187,223.7712373,242.9455869,276.4505799,304.6084691,333.8854436,393.6067478,500.6778105,607.0639691,706.7020309,731.5966799,790.4392317,932.8981945,1132.69197,1286.136289,1336.802845,1288.832431,1254.94961,1294.631363,1380.406644,1585.912434,1936.717775,2473.888067,2651.947568,2754.04015,2862.893918,3064.455521,3313.785864,3635.795039,4096.954969,4303.931966,4175.59415,3658.160864,3621.177426,3832.287801,3916.850591,3871.380918,4052.327698,4556.964522,4986.06357,5272.461813,5642.091261,6151.95954,6504.467267,7319.776405,8119.449224,9087.272233,9688.427266,9908.512445,9783.629718,9837.912546,10151.53667,10982.31252,
East Asia & Pacific,EAS,"GNI, PPP (constant 2011 international $)",NY.GNP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16717E+13,1.23922E+13,1.29797E+13,1.31597E+13,1.37571E+13,1.46184E+13,1.51728E+13,1.59561E+13,1.68973E+13,1.80309E+13,1.91496E+13,2.06637E+13,2.24943E+13,2.366E+13,2.43706E+13,2.63954E+13,2.7942E+13,2.96094E+13,3.12122E+13,3.30053E+13,3.45815E+13,3.62839E+13,3.82758E+13,4.0382E+13,
East Asia & Pacific,EAS,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.80259E+12,6.33158E+12,6.83251E+12,7.3796E+12,8.02687E+12,8.69624E+12,9.42337E+12,1.00395E+13,1.01232E+13,1.06883E+13,1.16457E+13,1.23907E+13,1.32857E+13,1.42779E+13,1.56252E+13,1.70636E+13,1.89564E+13,2.11673E+13,2.27152E+13,2.36411E+13,2.58531E+13,2.7942E+13,3.01582E+13,3.23952E+13,3.47695E+13,3.68687E+13,3.91103E+13,4.19678E+13,4.49821E+13,
East Asia & Pacific,EAS,GNI (constant LCU),NY.GNP.MKTP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.068921726,3.533302483,0.501335306,3.08489631,5.122247469,2.648811076,3.52296836,4.39282941,5.289369669,4.756349654,5.941610344,6.696881116,3.344518831,0.833527169,7.050166124,4.436361321,4.883421883,4.702549954,4.574629938,4.003710054,3.889198694,4.732072955,,
East Asia & Pacific,EAS,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.30353E+12,9.77512E+12,1.01205E+13,1.01712E+13,1.0485E+13,1.10221E+13,1.1314E+13,1.17126E+13,1.22271E+13,1.28739E+13,1.34862E+13,1.42875E+13,1.52443E+13,1.57542E+13,1.58855E+13,1.70054E+13,1.77599E+13,1.86272E+13,1.95031E+13,2.03953E+13,2.12119E+13,2.20368E+13,2.30796E+13,,
East Asia & Pacific,EAS,GNI (current LCU),NY.GNP.MKTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,GNI (current US$),NY.GNP.MKTP.CD,1.48897E+11,1.49237E+11,1.52437E+11,1.69995E+11,1.95744E+11,2.20631E+11,2.47066E+11,2.68037E+11,2.96424E+11,3.41521E+11,4.04389E+11,4.49534E+11,5.5857E+11,7.36354E+11,8.45251E+11,9.26366E+11,1.01814E+12,1.21305E+12,1.53222E+12,1.66309E+12,1.79181E+12,1.97516E+12,1.93453E+12,2.06364E+12,2.21093E+12,2.33641E+12,3.05197E+12,3.58501E+12,4.33738E+12,4.5353E+12,4.73461E+12,5.34186E+12,5.84286E+12,6.54496E+12,7.32104E+12,8.30353E+12,8.00049E+12,7.66028E+12,6.86824E+12,7.6693E+12,8.31318E+12,7.73674E+12,7.85392E+12,8.64548E+12,9.70362E+12,1.03262E+13,1.09839E+13,1.23011E+13,1.42081E+13,1.45966E+13,1.70054E+13,1.9675E+13,2.10937E+13,2.12756E+13,2.20116E+13,2.18421E+13,2.25396E+13,2.40362E+13,2.59989E+13,
East Asia & Pacific,EAS,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,1.51143E+11,1.69376E+11,1.93989E+11,2.1995E+11,2.48206E+11,2.67467E+11,2.97494E+11,3.47624E+11,3.93062E+11,4.42093E+11,5.33705E+11,6.94034E+11,8.59759E+11,1.02002E+12,1.07367E+12,1.17811E+12,1.41169E+12,1.74031E+12,2.00534E+12,2.11588E+12,2.07332E+12,2.05127E+12,2.14796E+12,2.32501E+12,2.71348E+12,3.36809E+12,4.37242E+12,4.76067E+12,5.01839E+12,5.29126E+12,5.73813E+12,6.2826E+12,6.9784E+12,7.95805E+12,8.45786E+12,8.29822E+12,7.34817E+12,7.3461E+12,7.84715E+12,8.09187E+12,8.06481E+12,8.50828E+12,9.64007E+12,1.0626E+13,1.13186E+13,1.2197E+13,1.33935E+13,1.42582E+13,1.61539E+13,1.80388E+13,2.03266E+13,2.18188E+13,2.24674E+13,2.23346E+13,2.26126E+13,2.34927E+13,2.55692E+13,
East Asia & Pacific,EAS,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,34.0715462,33.74535234,33.53961318,34.72238259,34.09329203,32.65397442,32.07012866,33.1844629,34.25154621,33.58120795,32.53598745,31.71203653,31.10332454,31.12919921,32.41151901,32.77930404,33.2288545,34.55625262,35.51721341,34.56702867,34.47953178,35.10542704,35.36362143,35.59543482,35.24907305,34.79026513,34.35821334,34.51058956,33.91013275,32.10337958,32.1868183,31.75760196,31.59053424,32.77891526,34.23253486,34.63043309,35.43964892,36.26391293,36.00512458,34.83910596,36.05139156,35.22860159,34.54885051,34.28903632,34.30812126,34.40131034,34.14405677,34.79048121,34.59121698,
East Asia & Pacific,EAS,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,Gross domestic savings (current US$),NY.GDS.TOTL.CD,,,,,,,,,,,1.50484E+11,1.64021E+11,2.02359E+11,2.72111E+11,3.01839E+11,3.05699E+11,3.32346E+11,4.0147E+11,5.12029E+11,5.49035E+11,5.83536E+11,6.35534E+11,6.0105E+11,6.41859E+11,7.13125E+11,7.64977E+11,1.02475E+12,1.23022E+12,1.51823E+12,1.56133E+12,1.62437E+12,1.85053E+12,1.97852E+12,2.16302E+12,2.3623E+12,2.6713E+12,2.57896E+12,2.47054E+12,2.18286E+12,2.3146E+12,2.51901E+12,2.27958E+12,2.29398E+12,2.59173E+12,3.01932E+12,3.2904E+12,3.6317E+12,4.25895E+12,4.97219E+12,5.0138E+12,6.1145E+12,7.07461E+12,7.54568E+12,7.8569E+12,8.22538E+12,8.23122E+12,8.32564E+12,9.10386E+12,9.90288E+12,
East Asia & Pacific,EAS,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.88116885,0.889845496,0.98730928,1.538408011,2.586366438,2.998510163,3.24508493,3.224568651,2.495943611,4.153066492,4.679889406,3.828496098,3.390550592,2.987448183,2.603126623,2.599297926,1.307834078,1.267318095,1.17846343,1.343864758,1.524627826,1.010552535,0.941596426,0.783018917,0.698050539,0.742106195,0.849274148,0.781471587,0.613056625,0.618696002,1.00472488,1.035303682,0.933435747,1.046469288,1.801994515,2.213753558,2.74215167,3.400847022,5.058970684,2.512750063,3.725334753,4.758433465,2.997356406,2.632896883,2.28301001,1.452703146,1.313734974,1.569172609,,
